timestamp_start,timestamp_stop,sampling_time,timestamp_root,q_1,q_2,q_3,q_w,tx,ty,tz
IMG_20240705_232023,IMG_20240705_232023,1,IMG_20240705_232014,0.491771,-0.261967,0.590279,0.584042,-141.111873,442.325832,-60.604268
IMG_20240705_232111,IMG_20240705_232111,1,IMG_20240705_232111,0,0,0,1,0,0,0
IMG_20240705_232113,IMG_20240705_232113,1,IMG_20240705_232111,-0.057646,-0.552300,0.761096,-0.335223,-141.098066,442.351527,-60.555456
IMG_20240705_232115,IMG_20240705_232115,1,IMG_20240705_232111,0.812676,0.171640,-0.050161,-0.554599,-141.069520,442.364843,-60.545473
IMG_20240705_232118,IMG_20240705_232118,1,IMG_20240705_232111,0.281791,0.487500,-0.573319,0.595183,-141.081757,442.356766,-60.556027
IMG_20240705_232120,IMG_20240705_232120,1,IMG_20240705_232111,-0.260461,-0.499153,0.598572,-0.569841,-141.091972,442.364317,-60.530437
IMG_20240705_232231,IMG_20240705_232231,1,IMG_20240705_232231,0,0,0,1,0,0,0
IMG_20240705_232232,IMG_20240705_232232,1,IMG_20240705_232231,0.271568,0.780845,0.461648,-0.321579,-140.432344,441.635719,-62.761800
IMG_20240705_232234,IMG_20240705_232234,1,IMG_20240705_232231,0.205503,0.800832,0.486735,-0.282004,-140.437120,441.622632,-62.790428
IMG_20240705_232236,IMG_20240705_232236,1,IMG_20240705_232231,0.561211,0.055739,0.152132,0.811660,-140.400646,441.627054,-62.805134
IMG_20240705_232239,IMG_20240705_232239,1,IMG_20240705_232231,0.721470,0.392465,0.117098,-0.558337,-140.413265,441.630831,-62.786252
IMG_20240705_232543,IMG_20240705_232543,1,IMG_20240705_232543,0,0,0,1,0,0,0
IMG_20240705_232545,IMG_20240705_232545,1,IMG_20240705_232543,0.328045,-0.471918,0.779509,0.249090,-140.281277,441.688662,-62.740273
IMG_20240705_232548,IMG_20240705_232548,1,IMG_20240705_232543,0.348601,-0.456820,0.767738,0.283497,-140.299434,441.693005,-62.713952
IMG_20240705_232551,IMG_20240705_232551,1,IMG_20240705_232543,0.358261,-0.449175,0.761525,0.299953,-140.315249,441.697643,-62.688774
IMG_20240705_232554,IMG_20240705_232554,1,IMG_20240705_232543,0.397010,-0.415252,0.731702,0.366826,-140.298256,441.704819,-62.683613
IMG_20240705_232600,IMG_20240705_232600,1,IMG_20240705_232600,0,0,0,1,0,0,0
IMG_20240705_232605,IMG_20240705_232605,1,IMG_20240705_232600,0.434750,0.693203,0.375473,-0.435295,-144.510247,441.467835,-59.858952
IMG_20240705_232608,IMG_20240705_232608,1,IMG_20240705_232600,0.378556,0.439397,-0.431987,0.690661,-144.503092,441.459072,-59.888573
IMG_20240705_232610,IMG_20240705_232610,1,IMG_20240705_232600,0.781363,0.213350,-0.013714,-0.586315,-144.494597,441.468090,-59.870372
IMG_20240705_232613,IMG_20240705_232613,1,IMG_20240705_232600,-0.106197,-0.578958,0.725164,-0.357306,-144.521086,441.456799,-59.880853
